source_file,card_id,card_name,status,output_path,source_cdb
c78864369.lua,78864369,Soul Reversal,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Soul_Reversal.lua,cards.cdb
c78868119.lua,78868119,Deep Sea Diva,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Deep_Sea_Diva.lua,cards.cdb
c78868776.lua,78868776,Gladiator Beast Laquari,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gladiator_Beast_Laquari.lua,cards.cdb
c78872731.lua,78872731,Zoodiac Ratpier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Zoodiac_Ratpier.lua,cards.cdb
c78876707.lua,78876707,Sacred Noble Knight of King Custennin,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sacred_Noble_Knight_of_King_Custennin.lua,cards.cdb
c78888899.lua,78888899,Centur-Ion Emeth VI,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Centur-Ion_Emeth_VI.lua,cards.cdb
c7889323.lua,7889323,Tri-Brigade Showdown,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tri-Brigade_Showdown.lua,cards.cdb
c78905039.lua,78905039,Tricorn the Cacophonous Concert,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tricorn_the_Cacophonous_Concert.lua,cards.cdb
c78910579.lua,78910579,Aquamirror Cycle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Aquamirror_Cycle.lua,cards.cdb
c78910832.lua,78910832,Vic Viper Type-L,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vic_Viper_Type-L.lua,cards.cdb
c78917791.lua,78917791,Shaman of the Tenyi,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shaman_of_the_Tenyi.lua,cards.cdb
c78922939.lua,78922939,Junk Servant,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Junk_Servant.lua,cards.cdb
c78933589.lua,78933589,Primordial Soup,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Primordial_Soup.lua,cards.cdb
c78936551.lua,78936551,"Shafu, the Wheeled Mayakashi",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shafu,_the_Wheeled_Mayakashi.lua",cards.cdb
c78942513.lua,78942513,Purushaddoll Aeon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Purushaddoll_Aeon.lua,cards.cdb
c7894706.lua,7894706,The Chaotic Phantasmal Sacred Beasts,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\The_Chaotic_Phantasmal_Sacred_Beasts.lua,cards.cdb
c78949372.lua,78949372,Majespecter Supercell,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Majespecter_Supercell.lua,cards.cdb
c78986941.lua,78986941,Order to Charge,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Order_to_Charge.lua,cards.cdb
c78990927.lua,78990927,Megalith Phul,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Megalith_Phul.lua,cards.cdb
c79015062.lua,79015062,A.I. Connect,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\A.I._Connect.lua,cards.cdb
c79016563.lua,79016563,Binary Sorceress,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Binary_Sorceress.lua,cards.cdb
c7903368.lua,7903368,Crystal Skull,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Crystal_Skull.lua,cards.cdb
c79059098.lua,79059098,Prank-Kids Pandemonium,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Prank-Kids_Pandemonium.lua,test-update.cdb
c79068663.lua,79068663,Junk Barrage,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Junk_Barrage.lua,cards.cdb
c79072916.lua,79072916,Myutant Blast,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Myutant_Blast.lua,cards.cdb
c79080761.lua,79080761,Gigastone Omega,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gigastone_Omega.lua,cards.cdb
c79086452.lua,79086452,Gimmick Puppet Bisque Doll,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gimmick_Puppet_Bisque_Doll.lua,cards.cdb
c79094383.lua,79094383,Cipher Etranger,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cipher_Etranger.lua,cards.cdb
c79106360.lua,79106360,Morphing Jar #2,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Morphing_Jar_#2.lua,cards.cdb
c79109599.lua,79109599,King of the Swamp,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\King_of_the_Swamp.lua,cards.cdb
c79126789.lua,79126789,"Broww, Huntsman of Dark World",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Broww,_Huntsman_of_Dark_World.lua",cards.cdb
c79130389.lua,79130389,Marincess Coral Anemone,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Marincess_Coral_Anemone.lua,cards.cdb
c7913375.lua,7913375,Artillery Catapult Turtle,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Artillery_Catapult_Turtle.lua,cards.cdb
c7914843.lua,7914843,Electromagnetic Bagworm,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Electromagnetic_Bagworm.lua,cards.cdb
c79155167.lua,79155167,Armor Blast,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Armor_Blast.lua,cards.cdb
c79161790.lua,79161790,Inverse Universe,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Inverse_Universe.lua,cards.cdb
c79169622.lua,79169622,Glacial Beast Polar Penguin,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Glacial_Beast_Polar_Penguin.lua,cards.cdb
c79176962.lua,79176962,Fantastic Striborg,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Fantastic_Striborg.lua,cards.cdb
c79178930.lua,79178930,Karakuri Klock,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Karakuri_Klock.lua,cards.cdb
c7917970.lua,7917970,Dragunity Divine Wind,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dragunity_Divine_Wind.lua,cards.cdb
c79185500.lua,79185500,Ironhammer the Giant,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ironhammer_the_Giant.lua,cards.cdb
c79194594.lua,79194594,Myutant Synthesis,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Myutant_Synthesis.lua,cards.cdb
c79205581.lua,79205581,Scrubbed Raid,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Scrubbed_Raid.lua,cards.cdb
c79206750.lua,79206750,Abyss-scorn,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Abyss-scorn.lua,cards.cdb
c79206925.lua,79206925,Gravekeeper's Supernaturalist,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gravekeeper's_Supernaturalist.lua,cards.cdb
c79210531.lua,79210531,Tellarknight Lyran,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tellarknight_Lyran.lua,cards.cdb
c7922915.lua,7922915,Magician Navigation,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Magician_Navigation.lua,cards.cdb
c79229522.lua,79229522,Chimeratech Fortress Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Chimeratech_Fortress_Dragon.lua,cards.cdb
c79234734.lua,79234734,Super Soldier Soul,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Super_Soldier_Soul.lua,cards.cdb
c7925734.lua,7925734,Link Apple,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Link_Apple.lua,cards.cdb
c79266769.lua,79266769,"Darkness Metal, the Dragon of Dark Steel",written,"C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Darkness_Metal,_the_Dragon_of_Dark_Steel.lua",cards.cdb
c79279397.lua,79279397,D-Boyz,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\D-Boyz.lua,cards.cdb
c7930346.lua,7930346,Origami Goddess,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Origami_Goddess.lua,cards.cdb
c79306385.lua,79306385,Oracle of the Herald,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Oracle_of_the_Herald.lua,cards.cdb
c79323590.lua,79323590,Chain Energy,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Chain_Energy.lua,cards.cdb
c79324191.lua,79324191,Ninjitsu Art Notebook,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ninjitsu_Art_Notebook.lua,cards.cdb
c79333300.lua,79333300,Spiritual Wind Art - Miyabi,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Spiritual_Wind_Art_-_Miyabi.lua,cards.cdb
c79337169.lua,79337169,Gauntlet Warrior,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gauntlet_Warrior.lua,cards.cdb
c79339613.lua,79339613,Soul Energy MAX!!!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Soul_Energy_MAX!!!.lua,cards.cdb
c7934362.lua,7934362,Performage Fire Dancer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Performage_Fire_Dancer.lua,cards.cdb
c7935043.lua,7935043,Aegis of the Ocean Dragon Lord,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Aegis_of_the_Ocean_Dragon_Lord.lua,cards.cdb
c79371769.lua,79371769,Laundry Trap,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Laundry_Trap.lua,cards.cdb
c79371897.lua,79371897,Reinforcement of the Army's Troops,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Reinforcement_of_the_Army's_Troops.lua,cards.cdb
c79383919.lua,79383919,Evil Eye Retribution,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Evil_Eye_Retribution.lua,cards.cdb
c79387392.lua,79387392,Reactor Slime,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Reactor_Slime.lua,cards.cdb
c79400597.lua,79400597,Evil Eye Repose,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Evil_Eye_Repose.lua,cards.cdb
c79402185.lua,79402185,Bonding - D2O,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bonding_-_D2O.lua,cards.cdb
c79407975.lua,79407975,Rainbow Dark Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rainbow_Dark_Dragon.lua,cards.cdb
c79409334.lua,79409334,Black Stego,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Black_Stego.lua,cards.cdb
c79415624.lua,79415624,Snake-Eyes Vengeance Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Snake-Eyes_Vengeance_Dragon.lua,cards.cdb
c79418153.lua,79418153,Lancer Archfiend,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Lancer_Archfiend.lua,cards.cdb
c79418928.lua,79418928,Beta The Electromagnet Warrior,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Beta_The_Electromagnet_Warrior.lua,cards.cdb
c79436874.lua,79436874,R.B. VALCan Rocket,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\R.B._VALCan_Rocket.lua,test-update.cdb
c79441381.lua,79441381,Twilight Ninja Jogen,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Twilight_Ninja_Jogen.lua,cards.cdb
c79444933.lua,79444933,Flame Spirit Ignis,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Flame_Spirit_Ignis.lua,cards.cdb
c79447365.lua,79447365,Toon Mask,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Toon_Mask.lua,cards.cdb
c79473793.lua,79473793,White Night Dragon,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\White_Night_Dragon.lua,test-update.cdb
c79480466.lua,79480466,Bazoo the Soul-Devourer,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bazoo_the_Soul-Devourer.lua,cards.cdb
c79491903.lua,79491903,Reptilianne Naga,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Reptilianne_Naga.lua,cards.cdb
c79509511.lua,79509511,Galaxy Journey,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Galaxy_Journey.lua,cards.cdb
c79514956.lua,79514956,Elegy the Melodious Diva,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Elegy_the_Melodious_Diva.lua,cards.cdb
c79519259.lua,79519259,Nightwinged Cleric,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Nightwinged_Cleric.lua,cards.cdb
c79523365.lua,79523365,Vampire Scarlet Scourge,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Vampire_Scarlet_Scourge.lua,cards.cdb
c79531196.lua,79531196,Crystal Rose,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Crystal_Rose.lua,cards.cdb
c7953868.lua,7953868,Blue-Blooded Oni,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Blue-Blooded_Oni.lua,cards.cdb
c79538761.lua,79538761,Torque Tune Gear,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Torque_Tune_Gear.lua,cards.cdb
c79544790.lua,79544790,Regretful Rebirth,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Regretful_Rebirth.lua,cards.cdb
c79552283.lua,79552283,Scareclaw Sclash,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Scareclaw_Sclash.lua,cards.cdb
c79555535.lua,79555535,Ignition Phoenix,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ignition_Phoenix.lua,cards.cdb
c79559912.lua,79559912,D/D/D Wave High King Caesar,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\DDD_Wave_High_King_Caesar.lua,cards.cdb
c79561872.lua,79561872,Melffys' Joyful Surprise,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Melffys'_Joyful_Surprise.lua,cards.cdb
c79569173.lua,79569173,Seismic Shockwave,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Seismic_Shockwave.lua,cards.cdb
c79571449.lua,79571449,Graceful Charity,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Graceful_Charity.lua,cards.cdb
c79575620.lua,79575620,Injection Fairy Lily,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Injection_Fairy_Lily.lua,cards.cdb
c79580323.lua,79580323,Gladiator Beast Spartacus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Gladiator_Beast_Spartacus.lua,cards.cdb
c79582540.lua,79582540,Ancient Warriors - Savage Don Ying,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Ancient_Warriors_-_Savage_Don_Ying.lua,cards.cdb
c79600447.lua,79600447,Mementotlan Cranium Burst,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Mementotlan_Cranium_Burst.lua,cards.cdb
c79606837.lua,79606837,Herald of the Arc Light,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Herald_of_the_Arc_Light.lua,cards.cdb
c79613121.lua,79613121,Magician of Black Chaos MAX,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Magician_of_Black_Chaos_MAX.lua,cards.cdb
c79621896.lua,79621896,Archfiend's Origin,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Archfiend's_Origin.lua,cards.cdb
c79625003.lua,79625003,Number S37: Spider Shark,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_S37_Spider_Shark.lua,cards.cdb
c79627627.lua,79627627,Conbirdable,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Conbirdable.lua,cards.cdb
c79636594.lua,79636594,Block Spider,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Block_Spider.lua,cards.cdb
c79649195.lua,79649195,Armor Break,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Armor_Break.lua,cards.cdb
c79656239.lua,79656239,Aromaseraphy Sweet Marjoram,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Aromaseraphy_Sweet_Marjoram.lua,cards.cdb
c79663524.lua,79663524,Oily Cicada,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Oily_Cicada.lua,cards.cdb
c7969770.lua,7969770,Trancefamiliar,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Trancefamiliar.lua,cards.cdb
c79698395.lua,79698395,Realm of Danger!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Realm_of_Danger!.lua,cards.cdb
c79703905.lua,79703905,Cloudian - Altus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Cloudian_-_Altus.lua,cards.cdb
c79707116.lua,79707116,Paralyzing Chain,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Paralyzing_Chain.lua,cards.cdb
c79718768.lua,79718768,Out of the Blue,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Out_of_the_Blue.lua,cards.cdb
c79724755.lua,79724755,Guitar Gurnards Duonigis,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Guitar_Gurnards_Duonigis.lua,cards.cdb
c79747096.lua,79747096,Number C1: Numeron Chaos Gate Sunya,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Number_C1_Numeron_Chaos_Gate_Sunya.lua,cards.cdb
c79755671.lua,79755671,Dracotail Gulamel,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Dracotail_Gulamel.lua,cards.cdb
c79757784.lua,79757784,Tamtam the Melodious Diva,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tamtam_the_Melodious_Diva.lua,cards.cdb
c79759367.lua,79759367,Madolche Nights,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Madolche_Nights.lua,cards.cdb
c79759861.lua,79759861,Tribute to The Doomed,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Tribute_to_The_Doomed.lua,cards.cdb
c79766336.lua,79766336,Trap of Darkness,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Trap_of_Darkness.lua,cards.cdb
c79775821.lua,79775821,Therion Stand Up!,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Therion_Stand_Up!.lua,cards.cdb
c79777187.lua,79777187,Bubble Barrier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Bubble_Barrier.lua,cards.cdb
c79783880.lua,79783880,Shiranui Spectralsword Shade,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shiranui_Spectralsword_Shade.lua,cards.cdb
c79785958.lua,79785958,Evilswarm Castor,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Evilswarm_Castor.lua,cards.cdb
c79791878.lua,79791878,Shining Sarcophagus,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Shining_Sarcophagus.lua,cards.cdb
c79794767.lua,79794767,Amorphage Wrath,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Amorphage_Wrath.lua,cards.cdb
c79796561.lua,79796561,Synchro Soldier,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Synchro_Soldier.lua,cards.cdb
c79798060.lua,79798060,Earthbound Immortal Ccarayhua,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Earthbound_Immortal_Ccarayhua.lua,cards.cdb
c79814787.lua,79814787,The White Stone of Legend,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\The_White_Stone_of_Legend.lua,cards.cdb
c79816536.lua,79816536,Summoner's Art,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Summoner's_Art.lua,cards.cdb
c79844764.lua,79844764,The Monarchs Stormforth,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\The_Monarchs_Stormforth.lua,cards.cdb
c7984540.lua,7984540,Sunavalon Daphne,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Sunavalon_Daphne.lua,cards.cdb
c79850798.lua,79850798,Rocket Arrow Express,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Rocket_Arrow_Express.lua,cards.cdb
c79852326.lua,79852326,Zoma the Spirit,written,C:/Users/Yagor/PycharmProjectsPRO/ygopro_script_renamer\named_scripts\Zoma_the_Spirit.lua,cards.cdb
